SAMPLE_ID,URL,TEXT,HEIGHT,WIDTH,LICENSE,NSFW,similarity
3080845005531.0,https://rlv.zcache.com/turkey_thanksgiving_1st_birthday_invite_for_boys-r59a7278a1e944b6eac8b52d05076c27a_6gdu1_1024.jpg?rlvnet=1&max_dim=325,Turkey Thanksgiving 1st Birthday Invite for Boys,325.0,325.0,?,UNLIKELY,0.3393059968948364
210366005353.0,http://lh6.ggpht.com/u0u90KXFN6Qyqp_VA4TcdkErZEo3_ZKVgh_jW_21OpVibfOCFhn6VTkd4R2Esc93jk2H6eKi3JPR6IoKPdurA11K=h200,Screenshot of Baby Eye Care - Baby Games,334.0,200.0,?,UNLIKELY,0.37195929884910583
1523840017441.0,https://cdn.notonthehighstreet.com/fs/ae/a1/d07d-4342-404c-85c8-950e3c853ce1/preview_indoor-play-teepee-midi-size.jpg,"Indoor Play Teepee Midi Size - tents, dens & teepees",300.0,300.0,?,UNLIKELY,0.3785546123981476
2595279000795.0,https://images-na.ssl-images-amazon.com/images/I/41Gh6S2lASL.jpg,Sizes Wedges 8 Toe Silver Diamante Ladies Sandals Slip 3 Shoes Platform Open On pvcqO,500.0,417.0,?,UNLIKELY,0.3283759653568268
2303651018946.0,https://ae01.alicdn.com/kf/HTB1H0hPaH1YBuNjSszeq6yblFXa1/40-off-Bridal-font-b-Wedding-b-font-Jewelry-Sets-font-b-Silver-b-font-font.jpg,40% off Bridal Wedding Jewelry Sets Silver Color Jewelry Earrings Ring Necklaces Crystal Jewelry Necklace Set Ulove T043,800.0,800.0,?,UNLIKELY,0.3443773090839386
1415691016808.0,https://imagesvc.meredithcorp.io/v3/mm/image?url=https://static.onecms.io/wp-content/uploads/sites/9/2012/04/201112-hostess-gifts-boards-ss.jpg,Hostess Gift: Slicing Boards,346.0,245.0,?,UNLIKELY,0.31646835803985596
2356918023786.0,https://i.ytimg.com/vi/q-jZm-FUbqs/mqdefault.jpg,"Stephanie McMahon announces the first-ever Women's Royal Rumble Match: Raw, Dec. 18, 2017",320.0,180.0,?,UNLIKELY,0.30596354603767395
1130750866.0,http://i1.cpcache.com/product/552159115/rockin_autism_skull_blk_patches.jpg?height=160&amp;width=160,Rockin' Autism Skull (Blk) Patches,160.0,160.0,,UNLIKELY,0.35009765625
2289449018630.0,https://cdn3.f-cdn.com//files/download/24036712/5fc30a.jpg,"Academic Writing, Research Papers",380.0,285.0,?,UNLIKELY,0.33559226989746094
2255263003349.0,http://epicsports.cachefly.net/images/75633/300/fan-mats-northern-michigan-univ--car-mats-set.jpg,Fan Mats Northern Michigan Univ. Car Mats (set),300.0,288.0,?,UNLIKELY,0.39718499779701233
3292139019699.0,https://www.cheaperthandirt.net/dw/image/v2/BDCK_PRD/on/demandware.static/-/Sites-ctd-master-catalog/default/dwaa31b609/large/20-5-12217019r7.jpg?sw=300&sh=300,"""5.11 Tactical Women's A.T.A.C. 8"""" Storm Boots 7.5R Black""",300.0,300.0,?,UNLIKELY,0.3124072849750519
14844041493.0,http://rlv.zcache.com/viva_la_cure_green_ribbon_tshirts-r57f1686216cb488dba3656e24685fd86_8naem_152.jpg?bg=0xFFFF99,Viva la Cure - Green Ribbon Tshirts,152.0,152.0,?,UNLIKELY,0.3850984573364258
3200444049874.0,https://images.asos-media.com/products/aape-by-a-bathing-ape-sweatshirt-with-logo-taping-in-black/10415311-1-black,AAPE By A Bathing Ape Sweatshirt With Logo Taping In Black,314.0,400.0,?,UNLIKELY,0.32607361674308777
86989009753.0,http://images.thehollywoodgossip.com/iu/t_medium_p/v1382635076/jamie-dornan-shirtless-pic.jpg,Jamie Dornan Shirtless Pic,204.0,272.0,?,NSFW,0.3139365315437317
1890332008611.0,https://imgcdn.saxo.com/_9781465449818/medium,Encyclopedia of Herbal Medicine,150.0,178.0,?,UNLIKELY,0.3569345474243164
123166007361.0,http://ak1.ostkcdn.com/images/products/77/392/MLA13828912.jpg,Ci Sono by Journee Junior's Zippered Faux Leather Jacket,250.0,250.0,?,UNLIKELY,0.3221149444580078
4237000012082.0,https://cdn4.vectorstock.com/i/thumb-large/14/68/lamp-icons-set-on-white-background-line-style-vector-29471468.jpg,lamp icons set on white background line style vector image,238.0,250.0,?,UNLIKELY,0.3642933964729309
3052932001790.0,https://cdn.shopify.com/s/files/1/0039/7292/products/BREAK.jpg?v=1457152654,HEARTBREAK PATCH,600.0,900.0,?,UNLIKELY,0.32957667112350464
1787767003234.0,http://image.made-in-china.com/3f2j00mjzQfyVdgtpE/Trapezoidal-Profile-Roll-Forming-Machine.jpg,Trapezoidal Profile Roll Forming Machine,100.0,100.0,?,UNLIKELY,0.3166153132915497
2583670001360.0,https://www.specsserver.com/CACHE/FRHFOUKXGHAU.JPG?width=500&amp;height=500&ccid=x78e2d398,"""GE® 27"""" Built-In Single Convection Wall Oven""",500.0,520.0,?,UNLIKELY,0.34076857566833496
1830649012325.0,http://images.theexecutiveadvertising.com/productimages/manf/jet/products/993MR-C.jpg,Promotional Jerzees Nublend Full-Zip Hooded Sweatshirt,400.0,400.0,?,UNLIKELY,0.3241439163684845
4020104022168.0,https://media.readfy.com/cover/9783845300290/118/perry-rhodan-30-tifflor-der-partisan.jpg,"ebook: Perry Rhodan 30: Tifflor, der Partisan",118.0,171.0,?,UNLIKELY,0.3001038730144501
4087308013453.0,https://www.mindmate.org.uk/wp-content/uploads/2019/05/instagram-note.jpg,Post-it note saying I will not compare myself to a stranger on Instagram,400.0,400.0,?,UNLIKELY,0.3944798707962036
2274313006835.0,https://i.pinimg.com/736x/79/5c/c1/795cc1900f4c66457cf0b66f980bbefe.jpg,17 Best Ideas About Rustoleum Paint Colors On Pinterest Chalk Paint Furniture Throw Pillow,736.0,776.0,?,UNLIKELY,0.310662180185318
590500415.0,http://images2.pitchero.com/club_sponsors/4115/1292951939_small.jpg,DH Empire Motors,160.0,67.0,,UNLIKELY,0.3118954002857208
2058895003521.0,https://www.fbcnewnan.org/wp-content/uploads/2017/07/camp-sonshine-save-the-date.jpg,camp-sonshine-save-the-date,1200.0,802.0,?,UNLIKELY,0.3766615688800812
1675419003940.0,"https://images-eu.ssl-images-amazon.com/images/I/41NkaREuyRL._AC_UL260_SR200,260_.jpg","Selected Herren T-Shirt Dave ss o-neck NOOS C, Einfarbig",200.0,260.0,?,UNLIKELY,0.3204096257686615
2711148024754.0,https://www.lewisapartments.com/uploads/images/images/640x640h/205290/Bedroom.jpg?1478296072,Homecoming at Eastvale Apartments - Bedroom with white sheets,640.0,640.0,?,UNLIKELY,0.3256968855857849
4260012004303.0,https://plaidonline.com/Plaid/files/80/80db4a15-1cdc-40f8-bb37-f3831bfd4da5.jpg,Bucilla ® Seasonal - Felt - Ornament Kits - Glitz Santa - 89263E,1200.0,1200.0,?,UNLIKELY,0.3363887071609497
1000011009996.0,http://blog.commarts.wisc.edu/wp-content/uploads/2014/03/imgres.jpg,"Rebecca Eaton, Executive Producer of Masterpiece, with Benedict Cumberbatch at a season kick-off event in New York.",259.0,194.0,?,UNLIKELY,0.335825651884079
3068196019921.0,https://cdn.shopify.com/s/files/1/0924/1806/products/premium-wire-crochet-pack_580x@2x.jpeg?v=1527604061,Complete wire crochet tutorials instructions pack - Yooladesign,1160.0,1450.0,?,UNLIKELY,0.31739628314971924
1808644022131.0,https://i.pinimg.com/736x/d9/71/bb/d971bbdd9fc6b06140c1cb929d976fa8--christmas-jars-candy-jars.jpg,Nightmare Before Christmas Sallys Potions Deadly Night Shade Frogs Breath Worms Wort Home Decor Glass Regular Mason Jars Hand Painted,570.0,428.0,?,UNLIKELY,0.3559314012527466
2249510004361.0,https://i3.cpcache.com/product/414554246/fantasy_yellow_tshirt.jpg?color=Yellow&height=150&width=150,Fantasy Yellow T-Shirt,150.0,150.0,?,UNLIKELY,0.31890779733657837
126794006771.0,http://s7d2.scene7.com/is/image/Motosport/KT-RG-005_is?$productdetail264$,Kenda Road Go Front / Rear Tire - 21x7-10 - 1990 Suzuki LT230E QUADRUNNER Kenda Road Go Front / Rear Tire - 20x11-9,264.0,264.0,?,UNLIKELY,0.3268556296825409
1247392010600.0,http://img.youtube.com/vi/j1xi5R7FT1I/mqdefault.jpg,"Kris Dunn, Ed Cooley St. John's Post Game",320.0,180.0,?,UNLIKELY,0.33922937512397766
3554187002294.0,https://cdn.shopify.com/s/files/1/0882/5118/products/Vince-Guaraldi-A-Charlie-Brown-Christmas-LP-Vinyl-0490385_1024x1024.jpeg?v=1437499306,Vince Guaraldi Trio A Charlie Brown Christmas Lp,700.0,1000.0,?,UNLIKELY,0.4144147038459778
2781547015295.0,http://img.youtube.com/vi/QPdRkU_nEow/mqdefault.jpg,Soundflower For Mac Os X Mavericks 2014,320.0,180.0,?,UNLIKELY,0.3017502427101135
2099552000526.0,http://s7d2.scene7.com/is/image/CatUsedProduction/wtk?JHNyYz04YWZjNzdmNmU4YzJkMWI2ZjhlNGQyNjcxYjY3YzNjYiYkdHh0PVdIRUVMRVIrTUNIWStDTyZ3aWQ9MjAwJmhlaT0xNTgmZml0PWNvbnN0cmFpbiUyQzEmNTc3MzM=,CATERPILLAR EXCAVADORAS DE CADENAS 336E L CFM equipment  photo 8,200.0,150.0,?,UNLIKELY,0.3347468376159668
2121262014933.0,https://media.moluna.de/images/bilder/a256/26/9781142774653_2_EN_9781142774653_original_CBILD-mini.JPG,Greek History: From Themistocles to Alexander,227.0,300.0,?,UNLIKELY,0.3319292664527893
75874005350.0,http://i01.i.aliimg.com/wsphoto/v0/1389407151/2013_women_s_fashion_summer_fashion_handbag_vintage_women_s_handbag_shoulder_bag_cross_body_small_bags.jpg_200x200.jpg,2013 women's fashion summer fashion handbag vintage women's handbag shoulder bag cross-body small bags,200.0,200.0,?,UNLIKELY,0.31652170419692993
2264775009328.0,https://i.pinimg.com/originals/ed/a8/82/eda8823e57817d6f182de9049910ab49.jpg,Self Employed Resume Template -    wwwresumecareerinfo self - canadian resume builder,706.0,784.0,?,UNSURE,0.30120089650154114
3021730017566.0,https://www.picclickimg.com/d/l400/pict/292851588224_/WIFI-Metal-8-DOF-Robot-Arm-Claw-Kit-MG-996R.jpg,WIFI Metal 8-DOF Robot Arm Claw Kit MG-996R Servo Power For Arduino Silver,400.0,400.0,?,UNLIKELY,0.33591872453689575
404134011218.0,http://i.ytimg.com/vi/6OrE8wkGilM/0.jpg,Ham Radio 2m/70cm Mini Satellite Antenna Yagi Array,480.0,360.0,?,UNLIKELY,0.30385708808898926
2972180020599.0,https://cdn02.carsforsale.com/3/336940/14127993/1101201103.jpg,... 2015 Lexus Rx 350 AWD 4dr SUV In Lexington KY Paradise MotorSports,800.0,600.0,?,UNLIKELY,0.3532455265522003
98678005338.0,http://i00.i.aliimg.com/wsphoto/v0/1305044612/Makeup_Brush_set_5_PCS_set_with_Rhinestone_bling_bling_pink_leopard_free_shipping.jpg_200x200.jpg,Makeup Brush set 5 PCS/set with Rhinestone bling bling pink leopard free shipping,200.0,150.0,?,UNLIKELY,0.38285118341445923
12261029065.0,http://static7.depositphotos.com/1011061/777/i/450/dep_7779524-Woman-playing-in-rain.jpg,Woman playing in rain — Stock Photo #7779524,600.0,400.0,?,UNLIKELY,0.3223550617694855
3119345012976.0,https://cdn2.shopify.com/s/files/1/0051/5611/0451/products/4899_11a273bb-03f5-4860-b581-59fe9f85f95d_100x.jpg?v=1529055736,Supreme New York Clothing Skateboarding iPhone X Case | Casescraft,100.0,100.0,?,UNLIKELY,0.3789154291152954
1681691010901.0,https://farm4.static.flickr.com/3468/5838962062_caac2c340a.jpg,15-06-2011 Eclipse lunar,500.0,335.0,?,UNSURE,0.32366740703582764
2053978003379.0,https://products.advanced-online.com/MAC/featured/6-34-CN16L8B.jpg,Maricopa Comm Under Armour Graphite Performance Polo-Acronym,165.0,165.0,?,UNLIKELY,0.36473336815834045
94813011585.0,http://static9.depositphotos.com/1037987/1188/i/110/depositphotos_11885217-Young-couples-in-cosy-cottage.jpg,Young couples in cosy cottage — Stock Photo #11885217,110.0,110.0,?,UNLIKELY,0.32180365920066833
2183441008486.0,"https://i.kinja-img.com/gawker-media/image/upload/s--Wkwcbqyb--/c_scale,fl_progressive,q_80,w_800/v3qtvasvhnwmskp88suc.jpg",Tesla to double Supercharger stations to over 10000 this year,800.0,401.0,?,UNLIKELY,0.3165612816810608
3637713006385.0,https://sites.rootsweb.com/~cansk/school/Hohenlohe2705/Hohenlohe2705_th.jpg,"Hohenlohe school district 2705,1911,Located a few miles North and 1 mile East of Langenburg Saskatchewan,50' 53' 21 N 101'40' 23 W,Sec 11 Tsp 22 Rge 31 W of the 1 Meridian, Langenburg",100.0,75.0,?,UNLIKELY,0.3727804124355316
2181153001954.0,https://i2.wp.com/farm3.static.flickr.com/2588/3723056402_ac78e2d85e_m.jpg,Wallpaper:  Twilight:  Lion & Lamb [1024 x 768],240.0,180.0,?,UNLIKELY,0.32192084193229675
3377110012702.0,http://interlakesbuilders.com/wp-content/uploads/2015/01/Custom-Kitchen-House1.jpg,Custom-Kitchen-House1,933.0,274.0,?,UNLIKELY,0.3084476590156555
98663002649.0,http://image.made-in-china.com/2f0j00WBJTlgCSkOpK/Light-Steel-Shed-Warehouse-LTT105-.jpg,Light Steel Shed/Warehouse (LTT105),500.0,375.0,?,UNLIKELY,0.3203777074813843
2920541003513.0,https://www.uniqueideas.site/wp-content/uploads/christmas-gift-ideas-for-teen-girls-a-little-craft-in-your-day-11.jpg,10 Great Christmas Ideas For Teenage Girls christmas gift ideas for teen girls a little craft in your day 11,1118.0,2000.0,?,UNLIKELY,0.3643418252468109
3250175025280.0,https://www.newtelegraphng.com/wp-content/uploads/2019/09/editorial-5.png,"South Africa, xenophobia and Nigeria",666.0,342.0,?,UNLIKELY,0.3041679263114929
4069369012608.0,https://dynamic.brandcrowd.com/asset/logo/ca14c463-843d-4df5-9b7b-40dddadef740/logo?v=4,Medical Care - Medical Care Emergency logo design,325.0,260.0,?,UNLIKELY,0.34325724840164185
3301214013341.0,https://i2.wp.com/www.123freevectors.com/wp-content/original/129258-abstract-purple-and-white-light-rays-background-image.jpg?w=420,Abstract Purple and White Light Rays Background Image,420.0,236.0,?,UNLIKELY,0.3547668159008026
2297645001218.0,http://tse2.mm.bing.net/th?id=OIP.kuBKDCmsJbnWB1pMWtUnnAHaFb,usa map image united states labeled map,474.0,347.0,?,UNLIKELY,0.31733617186546326
832988009522.0,https://cdn.xxl.thumbs.canstockphoto.com/canstock9050989.jpg,Waterfront Living with Mount Hood View in Winter along...,400.0,239.0,?,UNLIKELY,0.3380143642425537
19482022922.0,http://capi.myleasestar.com/v2/dimg/557675/300x225/557675.jpg,"Central Park East | Arlington Heights, Illinois, 60005  Mid Rise, MyNewPlace.com",300.0,200.0,?,UNLIKELY,0.309109628200531
4056936010688.0,https://as1.ftcdn.net/jpg/01/26/28/66/220_F_126286670_u62NsRhHh7S2WW1TgV6OUCobuoY1AmSv.jpg,Beer Bottle Mock-Up - Three Bottles. Blank Label,220.0,146.0,?,UNLIKELY,0.3795555531978607
4196163016606.0,"https://static.wixstatic.com/media/7f2068_69f389d0b69c4dd9a998b21fa96caa58~mv2.jpg/v1/fill/w_236,h_234,al_c,q_90/7f2068_69f389d0b69c4dd9a998b21fa96caa58~mv2.jpg",Mori Lee Metallic Bridesmaids dresses,236.0,234.0,?,UNLIKELY,0.3532775044441223
184517007659.0,http://i1.ytimg.com/vi/JMBnYomSFVo/0.jpg,Arsen Mahmuti - ( Explosiv Hora Hit 2014 ) - By (( Studio Egzon )),480.0,360.0,?,UNLIKELY,0.3313508629798889
2835500010085.0,https://i2.wp.com/greenepastures.org/wp-content/uploads/2017/12/Mini-Christmas-and-Bible-Reading-Feature-Image.jpg?resize=375%2C195&amp;ssl=1,Children Reading the Bible at Christmas,375.0,195.0,?,UNLIKELY,0.3181047737598419
10067009907.0,https://cottoncloudblog.files.wordpress.com/2013/03/video-preview.png?w=540,Click for a video preview of Rigid Heddle Weaving: Beyond the Basics,307.0,175.0,?,UNLIKELY,0.3815898895263672
1809506002105.0,http://elitesailing.co.uk/wp-content/uploads/2016/12/offshore-safety-2.jpg,Elite Sailing |  RYA ISAF Offshore Safety 2,560.0,400.0,?,UNLIKELY,0.31738021969795227
79399010366.0,http://img.gaytwinkstube.net/scj/thumbs/2/174.jpg,Military twinks fuck n cock cream outdoors,240.0,180.0,?,NSFW,0.3438296318054199
1405597002239.0,https://www.staples-3p.com/s7/is/image/Staples/s0558643_sc7?$std$,"Medline PerforMAX Unisex Medium One-Pocket Reversible Scrub Top, Royal Blue (810JRLM-CA)",180.0,180.0,?,UNLIKELY,0.31868648529052734
4227779006782.0,https://shop-cdn-m.mediazs.com/bilder/concept/for/life/veterinary/diet/x/g/latas/a/precio/especial/6/140/78413_pla_concept_for_life_vet_cat_gastrointestinal_200g_9_6.jpg,Concept for Life Veterinary Diet 6 x 185 / 200 g latas ¡a precio especial!,140.0,140.0,?,UNLIKELY,0.3800913393497467
4142088002096.0,https://lh3.googleusercontent.com/dXvR4ciUql5NavMKJNlbbrqs0Nky6kvN-Fgzd9EHIwlz1ycTkbRSL8KRR7sWptydXg=h305,Hollywood Story Mod Apk Fashion Star 10.1 (Free Shopping) 7,488.0,305.0,?,UNLIKELY,0.38844558596611023
2271652004756.0,https://medias2.prestastore.com/814162-pbig/Array.jpg,Blush - Sex Shop,1000.0,1000.0,?,NSFW,0.3364810347557068
1200178026838.0,https://i.dailymail.co.uk/i/pix/2015/01/30/2531423400000578-2932752--m-130_1422626580593.jpg,Respect: Crowds gathered at London's Tower Bridge to remember Winston Churchill and watch a flotilla recreate his final journey,962.0,671.0,?,UNLIKELY,0.3334833085536957
3619387001691.0,https://cdn.shopify.com/s/files/1/2120/0089/products/wooden-sunglasses--unique-design-side-front-BEST_grande.jpg?v=1579575461,Eyewood Wayfarer  Spec. Ed. - Native,600.0,600.0,?,UNLIKELY,0.32689541578292847
2374259015444.0,https://s3.amazonaws.com/static.smiletemplates.com/uploads/screenshots/89/0000089063/s83.jpg,Traditional Chinese Dinner PowerPoint Template - Slide 83,346.0,260.0,?,UNSURE,0.3079187572002411
158581001535.0,https://i.dailymail.co.uk/i/pix/2013/11/20/article-2510396-19872FC500000578-195_634x801.jpg,Red carpet rollers: Simon looked serious as he walked with Mezhgan and a friend,634.0,801.0,?,UNLIKELY,0.333924263715744
3168756025108.0,https://d3v4qu4rwgk1m7.cloudfront.net/wp-content/uploads/2019/06/24100253/Car-Wash-Kits.png,Car Wash Kits,600.0,600.0,?,UNLIKELY,0.32926225662231445
3636771011759.0,https://i.ebayimg.com/thumbs/images/g/TncAAOSwrGteUmZY/s-l225.jpg,JDM Billet Aluminum Racing Front Rear Tow Hook Kit CNC Anodized Color Red S39,208.0,225.0,?,UNLIKELY,0.31108957529067993
2843555013277.0,https://agvorg.files.wordpress.com/2018/07/kuz_2492.jpg?w=208&,Ana Likacheva World Guitar Competition Novi Sad,208.0,313.0,?,UNLIKELY,0.3265301287174225
3470601027658.0,https://news.images.itv.com/image/file/2111299/top_article_img.jpg,Chinese dragon goes skiing to celebrate the New Year,224.0,126.0,?,UNLIKELY,0.3176732659339905
2195526012575.0,https://prodaja-auto.com/upload/8000/medium-20140203090535441.jpg,Citroen Berlingo,150.0,112.0,?,UNLIKELY,0.3148411810398102
212902005167.0,http://media-cdn.tripadvisor.com/media/photo-l/05/f9/89/d2/churchtown-inn-bed-and.jpg,Churchtown Inn Bed and Breakfast Foto,150.0,150.0,?,UNLIKELY,0.300348699092865
134838008119.0,https://www.shutterfly.com:443/img_/publishing/styleSwatches/ssc/stationerycard_4x8/STATIONERYCARD_4x8-69003-7288-MERCHLARGE_FRONT.jpg,Birthday Balloons Boy Birthday Invitation by pottsdesign,257.0,500.0,?,UNLIKELY,0.3465159237384796
3225063008896.0,https://i.etsystatic.com/8331767/r/il/184c5a/1109045014/il_794xN.1109045014_iqb0.jpg,Unique Spiderman Ring Spiderman Jewelry Spiderman Gifts Mens Ring Signet Ring Sterling Silver Mid Century Ring 1960s Jewelry 1970s Jewelry,794.0,794.0,?,UNLIKELY,0.308609277009964
1096316021406.0,http://thumbs.slideserve.com/1_465150.jpg,Enterprise environmental monitoring,320.0,240.0,?,UNLIKELY,0.3736417591571808
46331002581.0,http://st.depositphotos.com/1033807/1985/i/110/depositphotos_19859055-A-photo-close-up-photo-of-an-old-and-dusty-typewriter---from-1917.jpg,A photo close-up photo of an old and dusty typewriter - from 1917 — Stock Photo,110.0,110.0,?,NSFW,0.3039357364177704
2589471028581.0,https://cdn.abcotvs.com/dip/images/1800543_snow1.jpg,"<div class='meta'><div class='origin-logo' data-origin='WLS'></div><span class='caption-text' data-credit=''>Several inches of fresh snow blanketed the Lincoln Square neighborhood on Chicago's North Side on March 14, 2017.</span></div>",600.0,450.0,?,UNLIKELY,0.3192492425441742
3480599017811.0,https://cdn10.bigcommerce.com/s-7hffzpk4/products/200/images/1576/10x10_black_orange_W_1_E__93068.1420859754.200.200.jpg?c=2,Black Orange 10'x10' Pop up Tent with 4 Sidewalls - E Model,200.0,133.0,?,UNLIKELY,0.3555678427219391
2401890010956.0,https://i.pinimg.com/736x/0b/9b/fb/0b9bfb4981fffe424ac1b689fbb74379.jpg,The 25+ best Paul weller tickets ideas on Pinterest Paul weller - möbel martin küche,640.0,640.0,?,UNLIKELY,0.33629748225212097
75332012086.0,http://johnlewis.scene7.com/is/image/JohnLewis/000089140?$prod_main$,Buy Peter Reed Egyptian Cotton 4 Row Cord Fitted Sheets Online at johnlewis.com,475.0,475.0,?,UNLIKELY,0.33723071217536926
4025922005338.0,https://www.filmibeat.com/img/2019/07/xmalaika-arora-slams-haters-who-called-her-buddhi-for-romancing-arjun-kapoor-talks-about-finding-love-1-1561960990.jpg.pagespeed.ic.A_xf1CacCk.jpg,Malaika on the age gap between her and boyfriend Arjun Kapoor,600.0,450.0,?,UNLIKELY,0.30473431944847107
1396393013052.0,https://i.pinimg.com/236x/6e/da/57/6eda576f2dd9b15d1a6d447d354bc8ee.jpg,Day of the Dead Skull with Carved Heart Eyes #Pendant KING BABY STUDIO - OFFICIAL SITE,236.0,314.0,?,UNLIKELY,0.3533184230327606
1657373005584.0,http://images.slideplayer.fr/7/1720506/slides/slide_23.jpg,Which biological agent CDC s list Group C agents Emerging pathogens,960.0,720.0,?,UNLIKELY,0.4169943332672119
2514435005001.0,https://media-cdn.list.ly/production/400520/2432793/2432793-how-to-secure-your-business-with-these-simple-hacks_185px.png?ver=3067732085,How to Secure your Business with these Simple Hacks,185.0,123.0,?,UNLIKELY,0.34735623002052307
1253025000861.0,http://3.bp.blogspot.com/-wm2yTYi6TsQ/VkNekFWW2II/AAAAAAAAPBo/op87FgSQ9kM/s1600/10.jpg,DIY rope shelf,800.0,1180.0,?,UNLIKELY,0.314615935087204
1067675012949.0,http://i1.adis.ws/i/dfs/lucia_zf_lucia_cream_view1/Lucia-Right-Arm-Facing-Corner-Deluxe-Sofa-Bed-Lucia?w=331,Lucia Right Arm Facing Corner Deluxe Sofa Bed,331.0,176.0,?,UNLIKELY,0.30826735496520996
895304011818.0,http://ec1.images-amazon.com/images/P/B00152RMIA._AA252_SCL_.jpg,One Missed Call (Combo HD DVD and Standard DVD) [HD DVD],395.0,500.0,?,UNLIKELY,0.4253486096858978
3872693001450.0,https://www.indiabizzness.com/product/1602654954_cosmetics.jpg,Cosmetics products,466.0,369.0,?,UNLIKELY,0.3123776912689209
6785067478.0,https://www.e46fanatics.com/attachments/bmw-f82-m3-rendering-large-jpg.487700/,Photoshop rendering of the F82 2014 BMW M4 Coupe,625.0,417.0,?,UNLIKELY,0.31499719619750977
177459004215.0,http://img2.wfrcdn.com/lf/49/hash/5418/2841431/1/TI-30Xa%2BScientific%2BCalculator%252C%2B10-Digit%2BLCD.jpg,Texas Instruments TI-30XA Scientific Calculator 10-Digit LCD,400.0,400.0,?,UNLIKELY,0.3221525251865387
1264199013361.0,https://media.yoox.biz/items/44/44603885DB_13_f.jpg,DIESEL EXPOSURE LOW I Casual Shoe U f,525.0,700.0,?,UNLIKELY,0.30095526576042175
2531931016199.0,https://allthatsinteresting.com/wordpress/wp-content/uploads/2015/09/Slide13.jpg,Fitzgerald Tales Jazz Age Quote,900.0,630.0,?,UNLIKELY,0.42303434014320374
4087164004761.0,https://static.wikia.nocookie.net/marvel_dc/images/6/65/Batman_Aliens_Vol_1_1.jpg/revision/latest/scale-to-width-down/117?cb=20080625110446,Batman Aliens Vol 1 1,117.0,184.0,?,UNLIKELY,0.3436410129070282
2820866005720.0,"https://hnsfpau.imgix.net/5/images/detailed/79/6-Drawer-Tallboy_st7l-io.jpg?fit=fill&amp;bg=0FFF&amp;w=295&amp;h=196&amp;auto=format,compress",Salento 6 Drawer Tallboy by Platform 10,1500.0,1000.0,?,UNLIKELY,0.32203659415245056
2753528009797.0,https://s3.amazonaws.com/freebiesupply/large/2x/starbucks-logo-png-transparent.png,Image result for starbucks logo,2400.0,2427.0,?,UNLIKELY,0.35294216871261597
3006239003197.0,https://vignette.wikia.nocookie.net/sims/images/3/3b/The_Sims_3_Outdoor_Living_Stuff_Logo.png/revision/latest/scale-to-width-down/100?cb=20150815064444,The Sims 3 Outdoor Living Stuff Logo,100.0,100.0,?,UNLIKELY,0.43265393376350403
4131456023521.0,https://files.cdn.spilcloud.com/thumbs-4-0/200X120_169040_1487768321.png,Ludo King: Multiplayer Board Game Online,200.0,120.0,?,UNLIKELY,0.37273383140563965
3178950009958.0,https://cdn.shopify.com/s/files/1/0057/2299/6854/products/IMG_2608_300x.jpg?v=1563375488,"Midnight Sky - (Everyday Sock, tonal) - deep blue-black tonal",300.0,300.0,?,UNLIKELY,0.32263076305389404
3979092002341.0,https://i.pinimg.com/236x/05/d5/79/05d579999e0f1431f1eacb75ea0c3302.jpg,"The part of the new Bleeding Swan dress – Dance Costumes Masquerade Costumes, Burlesque Costumes, Carnival Costumes, Dance Costumes, Burlesque Outfit, Showgirl Costume, Samba Costume, Corset Costumes, Vampire Wedding",235.0,240.0,?,UNLIKELY,0.3421662449836731
4001249007235.0,https://mygoodknife.com/18113-home_default/cutting-board-zeller-bamboo-small-25257-.jpg,"Cutting board Zeller bamboo, small 25257",192.0,192.0,?,UNLIKELY,0.3580848276615143
3691646028011.0,https://maisoncupcake.com/mcc/wp-content/uploads/2013/05/best-loved-recipes1.jpg,best-loved-recipes1,345.0,480.0,?,UNLIKELY,0.34156104922294617
3175165026664.0,http://filmytown.com/wp-content/uploads/2019/07/Ajay-Jaswal-and-daughter.jpg,Ajay Jaswal and daughter Apeksha Jaswal launch Apeksha Music,820.0,510.0,?,UNLIKELY,0.30324774980545044
2463500250.0,http://lh3.ggpht.com/-v_JwPdqXQ04/UEi3YERO8gI/AAAAAAAAKO0/-ItFRl_ICxA/Pumpkin-Latte-with-Spiced-Pumpkin-Wh.jpg?imgmax=800,Pumpkin Latte with Spiced Pumpkin Whipped Cream thumbnail,428.0,653.0,,UNLIKELY,0.3592056632041931
1284302013886.0,https://d.gr-assets.com/books/1170364270l/49801.jpg,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)",366.0,475.0,?,UNLIKELY,0.34154176712036133
1777034009059.0,https://img0.etsystatic.com/027/0/5270356/il_fullxfull.518730932_l9ss.jpg,"Set of 3 Angel Ornaments Decor, Christmas Tree Ornament, Red, white, gold Angel, Baby Girl Decoration",1500.0,1125.0,?,UNLIKELY,0.3289856016635895
2538975024008.0,https://c2.staticflickr.com/8/7012/6837501215_e54d07a380_b.jpg,Japanese tea house monte sano state park huntsville for Japanese style garden buildings,648.0,425.0,?,UNLIKELY,0.3018922507762909
21946037856.0,https://www.philmotors.com/image_preview.php?filename=upload/108/4701494_1.jpg&amp;width=252,Used Nissan Navara for sale,640.0,480.0,?,UNLIKELY,0.3567042946815491
